Id,text,target
215,また、営業経費については、165億円（同3.3％増）となりました,0.0
912,リチウムイオン電池用部材は車載用が順調に推移したが、モバイル用が減少し、全体として前年を下回った,0.0
2088,売上高は60億90百万円（前連結会計年度比12.0％増）、営業利益は3億16百万円（前連結会計年度比43.1％増）となりました,1.0
1857,また、親会社株主に帰属する当期純利益は、5億5百万円と前連結会計年度に比べ2億9千3百万円（36.8％）の減益となりました,0.0
1853,一方、為替相場の円高傾向の影響、上半期での中華・韓国圏での当社コネクタの搭載車の需要減及び熊本地震による当社顧客の生産減等により、売上高は前期比1.7％減の375億４千７百万円となりました,0.0
27,"中央卸売市場を核とする集荷販売機能をもつ水産物荷受事業は、販売単価は上昇したものの取扱数量の減少などにより売上高200,016百万円（前年同期比97.8％）となりましたが、売上総利益率の上昇及び間接経費全般の節減によりセグメント利益1,771百万円（前年同期比111.0％）となりました",1.0
1724,日用品向包装材（粧業包装／詰替パウチ）では国内の売上は堅調に推移したものの、タイ子会社において受注が低調に推移したことにより減収となりました,0.0
1813,また厳しい価格競争や円高により販売単価が下落したため、売上高は42億１百万円となり、前連結会計年度に比べて37.2％の減収となりました,0.0
1239,セグメント損失は、前期比３億40百万円悪化の５億32百万円となりました,0.0
565,アクリレートは、電子情報材料関連の需要回復により大幅な増収となりました,1.0
727,羽田空港においては、国際線の新規路線が就航したことにより燃料搭載数量は前年を上回った,1.0
2256,建設工事の受注増により、売上高は38億97百万円(同5.9％増)となったものの、利益率低下により、営業利益は77百万円(同39.2％減)となった,1.0
666,"同事業の販売状況につきましては、自動車部品向けや、中国販売子会社での販売増により、販売数量は前年度比693トン増加（10.9％増加）の7,055トンとなりました",1.0
2721,半導体業界におきましては、既に量産のできるDRAMやフラッシュメモリにおいて、ともに供給不足が続くほど好調であり、中国での工場建設ラッシュも活発化しています,1.0
2306,このような経済状況下、当社グループの当連結会計年度の業績は、前年同期と比較し、商事セグメントの輸入炭販売数量が増加したこと等により、売上高は316億89百万円（前年同期比7.8％増）となった,1.0
1537,国内旅行は、ダイナミックパッケージ商品「旅作」において、プロモーション強化による需要の早期取り込みや、「九州ふっこう割クーポン」の実施等により取扱高は前期を上回ったが、主力商品の「ANAスカイホリデー」は、熊本地震の影響による九州方面の落ち込みに加え、主要方面の北海道、関東、沖縄方面等の集客が伸び悩んだことにより、売上高は前期を下回った,0.0
1357,ビジョンケア材料のメガネレンズ用材料は、販売が堅調に推移しました,1.0
923,当連結会計年度（平成28年４月1日～平成29年３月31日）のわが国経済は、企業業績や雇用・所得環境の改善が続いているものの、個人消費は足踏み傾向が続き、また、海外における不確実性の高まりや金融資本市場の変動による影響から不安定な状況で推移しました,1.0
